2024-03-22 15:58:33,818 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-artifact-3.9.6.jar
2024-03-22 15:58:33,818 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-builder-support-3.9.6.jar
2024-03-22 15:58:33,819 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-compat-3.9.6.jar
2024-03-22 15:58:33,819 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-core-3.9.6.jar
2024-03-22 15:58:33,819 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-embedder-3.9.6.jar
2024-03-22 15:58:33,819 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-model-3.9.6.jar
2024-03-22 15:58:33,819 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-model-builder-3.9.6.jar
2024-03-22 15:58:33,819 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-plugin-api-3.9.6.jar
2024-03-22 15:58:33,820 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-repository-metadata-3.9.6.jar
2024-03-22 15:58:33,820 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-api-1.9.18.jar
2024-03-22 15:58:33,820 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-connector-basic-1.9.18.jar
2024-03-22 15:58:33,820 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-impl-1.9.18.jar
2024-03-22 15:58:33,820 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-named-locks-1.9.18.jar
2024-03-22 15:58:33,820 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-provider-3.9.6.jar
2024-03-22 15:58:33,821 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-spi-1.9.18.jar
2024-03-22 15:58:33,821 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-file-1.9.18.jar
2024-03-22 15:58:33,821 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-http-1.9.18.jar
2024-03-22 15:58:33,821 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-wagon-1.9.18.jar
2024-03-22 15:58:33,821 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-util-1.9.18.jar
2024-03-22 15:58:33,822 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-3.9.6.jar
2024-03-22 15:58:33,822 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-builder-3.9.6.jar
2024-03-22 15:58:33,822 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-shared-utils-3.3.4.jar
2024-03-22 15:58:33,822 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.inject-0.9.0.M2.jar
2024-03-22 15:58:33,822 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.plexus-0.9.0.M2.jar
2024-03-22 15:58:33,823 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-build-api-0.0.7.jar
2024-03-22 15:58:33,823 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-cipher-2.0.jar
2024-03-22 15:58:33,823 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-classworlds-2.7.0.jar
2024-03-22 15:58:33,823 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-component-annotations-2.1.0.jar
2024-03-22 15:58:33,823 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-interpolation-1.26.jar
2024-03-22 15:58:33,825 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-sec-dispatcher-2.0.jar
2024-03-22 15:58:33,826 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-utils-3.5.1.jar
2024-03-22 15:58:33,826 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-file-3.5.3.jar
2024-03-22 15:58:33,826 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-3.5.3.jar
2024-03-22 15:58:33,826 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-shared-3.5.3.jar
2024-03-22 15:58:33,826 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-provider-api-3.5.3.jar
2024-03-22 15:58:33,830 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.0.0.jre [14])
2024-03-22 15:58:33,831 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\com.google.guava_33.0.0.jre.jar
2024-03-22 15:58:33,831 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.12 [1001])
2024-03-22 15:58:33,831 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\slf4j.api_2.0.12.jar
2024-03-22 15:58:33,831 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [32])
2024-03-22 15:58:33,832 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-03-22 15:58:33,832 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [27])
2024-03-22 15:58:33,833 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\jakarta.annotation-api_1.3.5.jar
2024-03-22 15:58:33,833 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [75])
2024-03-22 15:58:33,834 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.apache.commons.cli_1.6.0.jar
2024-03-22 15:58:33,834 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [78])
2024-03-22 15:58:33,835 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-03-22 15:58:33,835 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [86])
2024-03-22 15:58:33,836 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\org.apache.commons.lang3_3.14.0.jar
2024-03-22 15:58:33,836 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [15])
2024-03-22 15:58:33,836 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Modulo 2\12_Web_Services\eclipse\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-03-22 15:58:33,845 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\HP12D5~1\AppData\Local\Temp\m2e-archetypeGenerator11557939742269083104":
2024-03-22 15:58:33,877 [Worker-11: Launching mavenrun-a67647f3-3ee4-48af-9425-5aa582277630] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=de.rieckpil.archetypes -DarchetypeArtifactId=javaee8 -DarchetypeVersion=2.1.2 -DgroupId=com.krakedev -DartifactId=EjemploWeb -Dversion=1.0.0 -Dpackage=com.krakedev.EjemploWeb -DoutputDirectory="C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Practicas\Modulo_2\Workspace-Java-Web" -Dstyle.color=always -U archetype:generate
2024-03-22 16:00:03,653 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Practicas\Modulo_2\Workspace-Java-Web\EjemploWeb\pom.xml
2024-03-22 16:00:04,759 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-03-22 16:00:05,070 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-03-22 16:00:05,927 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0-M5/maven-surefire-plugin-3.0.0-M5.jar
2024-03-22 16:00:06,198 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0-M5/maven-surefire-plugin-3.0.0-M5.jar
2024-03-22 16:00:06,378 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/3.4.0/maven-war-plugin-3.4.0.jar
2024-03-22 16:00:06,611 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-war-plugin/3.4.0/maven-war-plugin-3.4.0.jar
2024-03-22 16:00:08,698 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.krakedev:EjemploWeb:1.0.0 @ C:\Users\H P\Desktop\JuanJo\Curso_KrakeDev\Practicas\Modulo_2\Workspace-Java-Web\EjemploWeb\pom.xml.
2024-03-22 16:00:08,813 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/javaee-api/8.0/javaee-api-8.0.pom
2024-03-22 16:00:08,859 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/javax/javaee-api/8.0/javaee-api-8.0.pom
2024-03-22 16:00:08,972 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/net/java/jvnet-parent/3/jvnet-parent-3.pom
2024-03-22 16:00:09,004 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/java/jvnet-parent/3/jvnet-parent-3.pom
2024-03-22 16:00:09,127 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/sun/mail/javax.mail/1.6.0/javax.mail-1.6.0.pom
2024-03-22 16:00:09,171 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/sun/mail/javax.mail/1.6.0/javax.mail-1.6.0.pom
2024-03-22 16:00:09,300 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/sun/mail/all/1.6.0/all-1.6.0.pom
2024-03-22 16:00:09,416 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/sun/mail/all/1.6.0/all-1.6.0.pom
2024-03-22 16:00:09,537 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/net/java/jvnet-parent/1/jvnet-parent-1.pom
2024-03-22 16:00:09,598 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/java/jvnet-parent/1/jvnet-parent-1.pom
2024-03-22 16:00:09,734 [Worker-9: Creating javaee8] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/javax/activation/activation/1.1/activation-1.1.pom
